"songplay_id","start_time","user_id","level","song_id","artist_id","session_id","location","user_agent","created_at","updated_at"
11159,"2018-11-21 06:40:17.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11160,"2018-11-21 06:44:32.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11161,"2018-11-21 06:46:58.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11162,"2018-11-21 06:51:33.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11163,"2018-11-21 06:52:54.796",89,"free",NULL,NULL,631,"Cedar Rapids, IA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11164,"2018-11-21 07:02:25.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11165,"2018-11-21 07:04:57.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11166,"2018-11-21 07:08:35.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11167,"2018-11-21 07:11:45.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11168,"2018-11-21 07:16:53.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11169,"2018-11-21 07:21:43.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11170,"2018-11-21 07:25:23.796",97,"paid",NULL,NULL,797,"Lansing-East Lansing, MI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11171,"2018-11-21 07:41:33.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11172,"2018-11-21 07:46:04.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11173,"2018-11-21 07:49:04.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11174,"2018-11-21 07:53:00.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11175,"2018-11-21 07:56:51.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11176,"2018-11-21 08:00:14.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11177,"2018-11-21 08:04:27.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11178,"2018-11-21 08:07:11.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11179,"2018-11-21 08:11:10.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11180,"2018-11-21 08:15:42.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11181,"2018-11-21 08:21:57.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11182,"2018-11-21 08:25:43.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11183,"2018-11-21 08:28:35.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11184,"2018-11-21 08:31:54.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11185,"2018-11-21 08:36:45.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11186,"2018-11-21 08:40:06.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11187,"2018-11-21 08:43:47.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11188,"2018-11-21 08:49:45.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11189,"2018-11-21 08:52:18.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11190,"2018-11-21 08:53:30.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11191,"2018-11-21 08:57:22.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11192,"2018-11-21 08:59:31.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11193,"2018-11-21 09:01:02.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11194,"2018-11-21 09:04:29.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11195,"2018-11-21 09:05:12.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11196,"2018-11-21 09:08:16.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11197,"2018-11-21 09:09:07.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11198,"2018-11-21 09:11:50.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11199,"2018-11-21 09:13:12.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11200,"2018-11-21 09:15:11.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11201,"2018-11-21 09:16:19.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11202,"2018-11-21 09:16:44.796",67,"free",NULL,NULL,787,"Nashville-Davidson--Murfreesboro--Franklin, TN","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11203,"2018-11-21 09:17:45.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11204,"2018-11-21 09:19:24.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11205,"2018-11-21 09:20:12.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11206,"2018-11-21 09:21:28.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11207,"2018-11-21 09:22:43.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11208,"2018-11-21 09:23:55.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11209,"2018-11-21 09:25:42.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11210,"2018-11-21 09:26:12.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11211,"2018-11-21 09:28:21.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11212,"2018-11-21 09:30:09.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11213,"2018-11-21 09:30:36.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11214,"2018-11-21 09:30:58.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11215,"2018-11-21 09:32:46.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11216,"2018-11-21 09:33:37.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11217,"2018-11-21 09:34:45.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11218,"2018-11-21 09:36:21.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11219,"2018-11-21 09:37:26.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11220,"2018-11-21 09:37:57.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11221,"2018-11-21 09:38:34.796",36,"paid",NULL,NULL,728,"Janesville-Beloit, WI","""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11222,"2018-11-21 09:40:20.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11223,"2018-11-21 09:42:31.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11224,"2018-11-21 09:42:47.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11225,"2018-11-21 09:45:17.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11226,"2018-11-21 09:46:22.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11227,"2018-11-21 09:47:04.796",24,"paid",NULL,NULL,739,"Lake Havasu City-Kingman, AZ","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11228,"2018-11-21 09:48:58.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11229,"2018-11-21 09:52:55.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11230,"2018-11-21 09:53:07.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11231,"2018-11-21 09:56:03.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11232,"2018-11-21 09:57:27.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11233,"2018-11-21 10:00:16.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11234,"2018-11-21 10:01:05.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11235,"2018-11-21 10:04:40.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11236,"2018-11-21 10:05:37.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11237,"2018-11-21 10:07:55.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11238,"2018-11-21 10:10:32.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11239,"2018-11-21 10:11:48.796",15,"paid",NULL,NULL,764,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11240,"2018-11-21 10:12:32.796",88,"paid",NULL,NULL,744,"Sacramento--Roseville--Arden-Arcade, CA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
11241,"2018-11-21 10:13:42.796",26,"free",NULL,NULL,800,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:39:43.516646","2025-10-21 15:39:43.516646"
